project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleUnexpectedToken,"Object handleUnexpectedToken(JavaType, JsonToken, JsonParser, String, Object...)",1744,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleUnexpectedToken,"Object handleUnexpectedToken(JavaType, JsonToken, JsonParser, String, Object...)",1745,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleUnexpectedToken,"Object handleUnexpectedToken(JavaType, JsonToken, JsonParser, String, Object...)",1756,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleUnexpectedToken,"Object handleUnexpectedToken(JavaType, JsonToken, JsonParser, String, Object...)",1758,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleUnexpectedToken,"Object handleUnexpectedToken(JavaType, JsonToken, JsonParser, String, Object...)",1767,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleUnknownTypeId,"JavaType handleUnknownTypeId(JavaType, String, TypeIdResolver, String)",1799,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleUnknownTypeId,"JavaType handleUnknownTypeId(JavaType, String, TypeIdResolver, String)",1800,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleUnknownTypeId,"JavaType handleUnknownTypeId(JavaType, String, TypeIdResolver, String)",1804,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleUnknownTypeId,"JavaType handleUnknownTypeId(JavaType, String, TypeIdResolver, String)",1814,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleMissingTypeId,"JavaType handleMissingTypeId(JavaType, TypeIdResolver, String)",1827,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleMissingTypeId,"JavaType handleMissingTypeId(JavaType, TypeIdResolver, String)",1828,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleMissingTypeId,"JavaType handleMissingTypeId(JavaType, TypeIdResolver, String)",1832,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,handleBadMerge,void handleBadMerge(ValueDeserializer<?>),1860,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,_isCompatible,"boolean _isCompatible(Class<?>, Object)",1870,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,reportInputMismatch,"T reportInputMismatch(BeanProperty, String, Object...)",1989,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,reportInputMismatch,"T reportInputMismatch(BeanProperty, String, Object...)",1991,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,reportPropertyInputMismatch,"T reportPropertyInputMismatch(Class<?>, String, String, Object...)",2008,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,reportTrailingTokens,"T reportTrailingTokens(Class<?>, JsonParser, JsonToken)",2045,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,instantiationException,"DatabindException instantiationException(Class<?>, Throwable)",2219,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,instantiationException,"DatabindException instantiationException(Class<?>, Throwable)",2221,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/DeserializationContext.java,DeserializationContext,_getDateFormat,DateFormat _getDateFormat(),2286,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/EnumNamingStrategies.java,DelegatingEnumNamingStrategy,toBeanName,String toBeanName(String),94,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/EnumNamingStrategies.java,DelegatingEnumNamingStrategy,toBeanName,String toBeanName(String),105,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/EnumNamingStrategies.java,DelegatingEnumNamingStrategy,toBeanName,String toBeanName(String),106,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/EnumNamingStrategies.java,DelegatingEnumNamingStrategy,toBeanName,String toBeanName(String),116,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/EnumNamingStrategies.java,DelegatingEnumNamingStrategy,nextIndexOfUnderscore,"int nextIndexOfUnderscore(CharSequence, int)",126,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/EnumNamingStrategies.java,DelegatingEnumNamingStrategy,normalizeWord,String normalizeWord(String),138,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/InjectableValues.java,Base,_validateKey,"String _validateKey(DeserializationContext, Object, BeanProperty, Object)",63,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/InjectableValues.java,Base,_handleMissingValue,"Object _handleMissingValue(DeserializationContext, String, BeanProperty, Object, Boolean, Boolean)",93,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/InjectableValues.java,Std,snapshot,Std snapshot(),165,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/InjectableValues.java,Std,findInjectableValue,"Object findInjectableValue(DeserializationContext, Object, BeanProperty, Object, Boolean, Boolean)",179,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JavaType.java,JavaType,withHandlersFrom,JavaType withHandlersFrom(JavaType),201,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JavaType.java,JavaType,withHandlersFrom,JavaType withHandlersFrom(JavaType),205,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JavaType.java,JavaType,isConcrete,boolean isConcrete(),273,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JsonNode.java,JsonNode,at,JsonNode at(JsonPointer),289,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JsonNode.java,JsonNode,at,JsonNode at(JsonPointer),293,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JsonNode.java,JsonNode,requiredAt,JsonNode requiredAt(JsonPointer),1515,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JsonNode.java,JsonNode,requiredAt,JsonNode requiredAt(JsonPointer),1519,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JsonNode.java,JsonNode,findValues,List<JsonNode> findValues(String),1720,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JsonNode.java,JsonNode,findValuesAsString,List<String> findValuesAsString(String),1733,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/JsonNode.java,JsonNode,findParents,List<JsonNode> findParents(String),1776,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MapperFeature.java,MapperFeature,collectLongDefaults,long collectLongDefaults(),606,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,close,void close(),212,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,close,void close(),214,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,hasNextValue,boolean hasNextValue(),239,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,hasNextValue,boolean hasNextValue(),243,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,hasNextValue,boolean hasNextValue(),246,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,hasNextValue,boolean hasNextValue(),248,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,nextValue,T nextValue(),269,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,nextValue,T nextValue(),280,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,_resync,void _resync(),376,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,_resync,void _resync(),382,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,_resync,void _resync(),383,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,_resync,void _resync(),387,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/MappingIterator.java,MappingIterator,_resync,void _resync(),389,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,readTree,JsonNode readTree(JsonParser),936,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,readTree,JsonNode readTree(JsonParser),938,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,readTree,JsonNode readTree(JsonParser),944,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,writeTree,"void writeTree(JsonGenerator, JsonNode)",956,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,writeValue,"void writeValue(JsonGenerator, Object)",1245,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,writeValue,"void writeValue(JsonGenerator, Object)",1250,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,treeToValue,"T treeToValue(JsonNode, Class<T>)",1277,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,treeToValue,"T treeToValue(JsonNode, Class<T>)",1282,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,treeToValue,"T treeToValue(JsonNode, Class<T>)",1290,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,treeToValue,"T treeToValue(JsonNode, Class<T>)",1292,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,treeToValue,"T treeToValue(JsonNode, JavaType)",1326,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,treeToValue,"T treeToValue(JsonNode, JavaType)",1329,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,treeToValue,"T treeToValue(JsonNode, JavaType)",1335,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,treeToValue,"T treeToValue(JsonNode, JavaType)",1337,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_configAndWriteValue,"void _configAndWriteValue(SerializationContextExt, JsonGenerator, Object)",1908,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_writeCloseableValue,"void _writeCloseableValue(JsonGenerator, Object, SerializationConfig)",1953,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_convert,"Object _convert(Object, JavaType)",2411,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_convert,"Object _convert(Object, JavaType)",2421,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_convert,"Object _convert(Object, JavaType)",2434,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_convert,"Object _convert(Object, JavaType)",2436,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_convert,"Object _convert(Object, JavaType)",2438,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,updateValue,"T updateValue(T, Object)",2487,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,updateValue,"T updateValue(T, Object)",2495,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_initializeGenerator,JsonGenerator _initializeGenerator(JsonGenerator),2603,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readValue,"Object _readValue(DeserializationContextExt, JsonParser, JavaType)",2628,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readValue,"Object _readValue(DeserializationContextExt, JsonParser, JavaType)",2631,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readValue,"Object _readValue(DeserializationContextExt, JsonParser, JavaType)",2633,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readValue,"Object _readValue(DeserializationContextExt, JsonParser, JavaType)",2643,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readMapAndClose,"Object _readMapAndClose(DeserializationContextExt, JsonParser, JavaType)",2657,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readMapAndClose,"Object _readMapAndClose(DeserializationContextExt, JsonParser, JavaType)",2660,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readMapAndClose,"Object _readMapAndClose(DeserializationContextExt, JsonParser, JavaType)",2662,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readMapAndClose,"Object _readMapAndClose(DeserializationContextExt, JsonParser, JavaType)",2670,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readTreeAndClose,"JsonNode _readTreeAndClose(DeserializationContextExt, JsonParser)",2691,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readTreeAndClose,"JsonNode _readTreeAndClose(DeserializationContextExt, JsonParser)",2693,NO,SINGLE_STATEMENT_NOT_IF,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readTreeAndClose,"JsonNode _readTreeAndClose(DeserializationContextExt, JsonParser)",2700,NO,OUTER_HAS_ELSE,,,,,
jackson-databind,src/main/java/tools/jackson/databind/ObjectMapper.java,ObjectMapper,_readTreeAndClose,"JsonNode _readTreeAndClose(DeserializationContextExt, JsonParser)",2708,NO,SINGLE_STATEMENT_NOT_IF,,,,,
