project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
commons-collections,src/main/java/org/apache/commons/collections4/ListUtils.java,ListUtils,removeAll,"List<E> removeAll(Collection<E>, Collection<?>)",557,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/ListUtils.java,ListUtils,retainAll,"List<E> retainAll(Collection<E>, Collection<?>)",591,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/ListUtils.java,ListUtils,subtract,"List<E> subtract(List<E>, List<? extends E>)",659,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,applyDefaultFunction,"R applyDefaultFunction(Map<? super K, ?>, K, BiFunction<Map<? super K, ?>, K, R>, Function<K, R>, R)",128,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getBoolean,"Boolean getBoolean(Map<? super K, ?>, K)",227,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getBoolean,"Boolean getBoolean(Map<? super K, ?>, K)",229,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getBoolean,"Boolean getBoolean(Map<? super K, ?>, K)",230,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getBoolean,"Boolean getBoolean(Map<? super K, ?>, K)",233,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getBoolean,"Boolean getBoolean(Map<? super K, ?>, K)",236,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getByte,"Byte getByte(Map<? super K, ?>, K)",350,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getByte,"Byte getByte(Map<? super K, ?>, K)",353,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getDouble,"Double getDouble(Map<? super K, ?>, K)",454,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getDouble,"Double getDouble(Map<? super K, ?>, K)",457,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getFloat,"Float getFloat(Map<? super K, ?>, K)",559,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getFloat,"Float getFloat(Map<? super K, ?>, K)",562,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getInteger,"Integer getInteger(Map<? super K, ?>, K)",664,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getInteger,"Integer getInteger(Map<? super K, ?>, K)",667,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getLong,"Long getLong(Map<? super K, ?>, K)",769,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getLong,"Long getLong(Map<? super K, ?>, K)",772,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getMap,"Map<?, ?> getMap(Map<? super K, ?>, K)",872,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getMap,"Map<?, ?> getMap(Map<? super K, ?>, K)",874,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getNumber,"Number getNumber(Map<? super K, ?>, K)",927,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getNumber,"Number getNumber(Map<? super K, ?>, K)",929,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getNumber,"Number getNumber(Map<? super K, ?>, K)",930,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getNumber,"Number getNumber(Map<? super K, ?>, K)",933,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getObject,"V getObject(Map<? super K, V>, K)",988,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getObject,"V getObject(Map<K, V>, K, V)",1005,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getObject,"V getObject(Map<K, V>, K, V)",1007,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getShort,"Short getShort(Map<? super K, ?>, K)",1027,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getShort,"Short getShort(Map<? super K, ?>, K)",1030,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getString,"String getString(Map<? super K, ?>, K)",1131,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,getString,"String getString(Map<? super K, ?>, K)",1133,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,putAll,"Map<K, V> putAll(Map<K, V>, Object[])",1658,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,putAll,"Map<K, V> putAll(Map<K, V>, Object[])",1662,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,putAll,"Map<K, V> putAll(Map<K, V>, Object[])",1668,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,putAll,"Map<K, V> putAll(Map<K, V>, Object[])",1674,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,putAll,"Map<K, V> putAll(Map<K, V>, Object[])",1677,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,toProperties,"Properties toProperties(Map<K, V>)",1821,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,verbosePrintInternal,"void verbosePrintInternal(PrintStream, Object, Map<?, ?>, Deque<Map<?, ?>>, boolean)",1964,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,verbosePrintInternal,"void verbosePrintInternal(PrintStream, Object, Map<?, ?>, Deque<Map<?, ?>>, boolean)",1965,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,verbosePrintInternal,"void verbosePrintInternal(PrintStream, Object, Map<?, ?>, Deque<Map<?, ?>>, boolean)",1972,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,verbosePrintInternal,"void verbosePrintInternal(PrintStream, Object, Map<?, ?>, Deque<Map<?, ?>>, boolean)",1985,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,verbosePrintInternal,"void verbosePrintInternal(PrintStream, Object, Map<?, ?>, Deque<Map<?, ?>>, boolean)",1993,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,verbosePrintInternal,"void verbosePrintInternal(PrintStream, Object, Map<?, ?>, Deque<Map<?, ?>>, boolean)",1995,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MapUtils.java,MapUtils,verbosePrintInternal,"void verbosePrintInternal(PrintStream, Object, Map<?, ?>, Deque<Map<?, ?>>, boolean)",2001,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MultiMapUtils.java,MultiMapUtils,getCollection,"Collection<V> getCollection(MultiValuedMap<K, V>, K)",92,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MultiMapUtils.java,MultiMapUtils,getValuesAsBag,"Bag<V> getValuesAsBag(MultiValuedMap<K, V>, K)",108,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MultiMapUtils.java,MultiMapUtils,getValuesAsBag,"Bag<V> getValuesAsBag(MultiValuedMap<K, V>, K)",110,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MultiMapUtils.java,MultiMapUtils,getValuesAsList,"List<V> getValuesAsList(MultiValuedMap<K, V>, K)",128,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MultiMapUtils.java,MultiMapUtils,getValuesAsList,"List<V> getValuesAsList(MultiValuedMap<K, V>, K)",130,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MultiMapUtils.java,MultiMapUtils,getValuesAsSet,"Set<V> getValuesAsSet(MultiValuedMap<K, V>, K)",151,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/MultiMapUtils.java,MultiMapUtils,getValuesAsSet,"Set<V> getValuesAsSet(MultiValuedMap<K, V>, K)",153,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SetUtils.java,SetUtils,hashCodeForSet,int hashCodeForSet(Collection<T>),249,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SetUtils.java,SetUtils,hashCodeForSet,int hashCodeForSet(Collection<T>),255,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SetUtils.java,SetUtils,hashSet,HashSet<E> hashSet(E...),272,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SetUtils.java,SetUtils,isEqualSet,"boolean isEqualSet(Collection<?>, Collection<?>)",341,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SetUtils.java,SetUtils,isEqualSet,"boolean isEqualSet(Collection<?>, Collection<?>)",344,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SetUtils.java,SetUtils,unmodifiableSet,Set<E> unmodifiableSet(E...),654,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SplitMapUtils.java,WrappedGet,equals,boolean equals(Object),69,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SplitMapUtils.java,WrappedGet,mapIterator,"MapIterator<K, V> mapIterator()",98,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SplitMapUtils.java,WrappedPut,equals,boolean equals(Object),161,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SplitMapUtils.java,SplitMapUtils,readableMap,"IterableMap<K, V> readableMap(Get<K, V>)",229,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/SplitMapUtils.java,SplitMapUtils,writableMap,"Map<K, V> writableMap(Put<K, V>)",253,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,BagIterator,next,E next(),82,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,BagIterator,next,E next(),85,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,BagIterator,remove,void remove(),97,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,BagIterator,remove,void remove(),100,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,BagIterator,remove,void remove(),104,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,MutableInteger,equals,boolean equals(Object),133,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,add,"boolean add(E, int)",206,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,add,"boolean add(E, int)",209,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,containsAll,boolean containsAll(Bag<?>),265,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,containsAll,boolean containsAll(Collection<?>),280,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,equals,boolean equals(Object),331,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,equals,boolean equals(Object),334,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,equals,boolean equals(Object),338,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,equals,boolean equals(Object),342,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,getCount,int getCount(Object),359,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,remove,boolean remove(Object),425,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,remove,"boolean remove(Object, int)",444,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,remove,"boolean remove(Object, int)",447,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,remove,"boolean remove(Object, int)",451,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,removeAll,boolean removeAll(Collection<?>),471,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,retainAll,boolean retainAll(Bag<?>),494,NO,OUTER_HAS_ELSE,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,retainAll,boolean retainAll(Bag<?>),500,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,retainAll,boolean retainAll(Collection<?>),515,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,toArray,T[] toArray(T[]),563,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,toString,String toString(),591,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,toString,String toString(),603,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/AbstractMapBag.java,AbstractMapBag,uniqueSet,Set<E> uniqueSet(),618,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/CollectionBag.java,CollectionBag,removeAll,boolean removeAll(Collection<?>),168,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/CollectionBag.java,CollectionBag,retainAll,boolean retainAll(Collection<?>),200,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/CollectionBag.java,CollectionBag,retainAll,boolean retainAll(Collection<?>),204,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/CollectionSortedBag.java,CollectionSortedBag,removeAll,boolean removeAll(Collection<?>),109,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/CollectionSortedBag.java,CollectionSortedBag,retainAll,boolean retainAll(Collection<?>),123,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/CollectionSortedBag.java,CollectionSortedBag,retainAll,boolean retainAll(Collection<?>),127,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/SynchronizedBag.java,SynchronizedBag,equals,boolean equals(Object),105,NO,SINGLE_STATEMENT_NOT_IF,,,,,
commons-collections,src/main/java/org/apache/commons/collections4/bag/TransformedBag.java,TransformedBag,transformedBag,"Bag<E> transformedBag(Bag<E>, Transformer<? super E, ? extends E>)",63,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
